Distance,Power,Liter,V1,V2,X,Y,Phase,Phase_compressed,Production
1.0,-2765.44,0.0,1.0,1.0,3.9593867250718815,1.0096701548457927,13,2,0
1.0,2410.836,0.0,1.0,1.0,3.9753623764775616,1.0298724112934228,13,2,0
1.0,2410.836,0.0,1.0,1.0,3.9753623764775616,1.0425702270981878,13,2,0
1.0,2410.836,0.0,1.0,1.0,3.98728930758524,1.0298724112934228,13,2,0
1.0,2410.836,0.0,1.0,1.0,3.98728930758524,1.0425702270981878,13,2,0
1.0,-380.35,0.0,1.0,1.0,3.9973949604679806,1.0457421229722563,13,2,0
1.0,-380.35,0.0,1.0,1.0,3.9973949604679806,1.0480140504859297,13,2,0
1.0,-380.35,0.0,1.0,1.0,4.005169898151962,1.0457421229722563,13,2,0
1.0,-380.35,0.0,1.0,1.0,4.005169898151962,1.0480140504859297,13,2,0
1.0,-765.38,0.0,1.0,1.0,4.011769555471081,1.0412976948537065,13,2,0
1.0,-765.38,0.0,1.0,1.0,4.011769555471081,1.0380672361421202,13,2,0
1.0,-765.38,0.0,1.0,1.0,4.017247696391425,1.0412976948537065,13,2,0
1.0,-765.38,0.0,1.0,1.0,4.017247696391425,1.0380672361421202,13,2,0
1.0,999.4299,0.0,1.0,1.0,4.0202631362751315,1.0206930689628029,13,2,0
1.0,1128.17,0.0,1.0,1.0,3.9712783189323377,0.9515651046960458,13,2,0
1.0,1888.88,0.0,1.0,1.0,3.9462173277527617,0.946526398186159,13,2,0
1.0,1888.88,0.0,1.0,1.0,3.9462173277527617,0.9449553102390924,13,2,0
1.0,1888.88,0.0,1.0,1.0,3.934815758936226,0.946526398186159,13,2,0
1.0,1888.88,0.0,1.0,1.0,3.934815758936226,0.9449553102390924,13,2,0
1.0,1503.84,0.0,1.0,1.0,3.9302111021539545,0.9392946702741732,13,2,0
1.0,1503.84,0.0,1.0,1.0,3.9302111021539545,0.9362510092687764,13,2,0
1.0,1503.84,0.0,1.0,1.0,3.9299242400227032,0.9392946702741732,13,2,0
1.0,1503.84,0.0,1.0,1.0,3.9299242400227032,0.9362510092687764,13,2,0
1.0,-544.2,0.0,1.0,1.0,3.838208434042911,1.1071708117132786,13,2,0
1.0,-544.2,0.0,1.0,1.0,3.838208434042911,1.2046972852891051,13,2,0
1.0,-544.2,0.0,1.0,1.0,3.7904535120237552,1.1071708117132786,13,2,0
1.0,-544.2,0.0,1.0,1.0,3.7904535120237552,1.2046972852891051,13,2,0
1.0,574.2266,0.0,1.0,1.0,3.6191869088531656,1.5665751524336409,13,2,0
1.0,574.2266,0.0,1.0,1.0,3.6191869088531656,1.7650142514584914,13,2,0
1.0,574.2266,0.0,1.0,1.0,3.527435857093869,1.5665751524336409,13,2,0
1.0,574.2266,0.0,1.0,1.0,3.527435857093869,1.7650142514584914,13,2,0
1.0,574.2266000000185,0.0,1.0,1.0,3.609267094685962,1.6381465012992258,13,2,0
1.0,543.01,0.0,1.0,1.0,3.752488803325451,1.4698713915679464,13,2,0
1.0,543.01,0.0,1.0,1.0,3.752488803325451,1.3736529371174473,13,2,0
1.0,543.01,0.0,1.0,1.0,3.837138265024571,1.4698713915679464,13,2,0
1.0,543.01,0.0,1.0,1.0,3.837138265024571,1.3736529371174473,13,2,0
1.0,551.99,0.0,1.0,1.0,3.924039586638098,1.4514066984177103,13,2,0
1.0,551.99,0.0,1.0,1.0,3.924039586638098,1.4935839498925048,13,2,0
1.0,551.99,0.0,1.0,1.0,3.9725362383495737,1.4514066984177103,13,2,0
1.0,551.99,0.0,1.0,1.0,3.9725362383495737,1.4935839498925048,13,2,0
1.0,-2725.66,0.0,1.0,1.0,3.95653723191188,1.3133942342736211,13,2,0
1.0,-2725.66,0.0,1.0,1.0,3.95653723191188,1.214627015159362,13,2,0
1.0,-2725.66,0.0,1.0,1.0,3.9472393619542814,1.3133942342736211,13,2,0
1.0,-2725.66,0.0,1.0,1.0,3.9472393619542814,1.214627015159362,13,2,0
1.0,-5779.02,0.0,1.0,1.0,4.0704507361624485,1.4030722542080525,13,2,0
1.0,-5779.02,0.0,1.0,1.0,4.0704507361624485,1.5077469232555831,13,2,0
1.0,-5779.02,0.0,1.0,1.0,4.137678282818803,1.4030722542080525,13,2,0
1.0,-5779.02,0.0,1.0,1.0,4.137678282818803,1.5077469232555831,13,2,0
1.0,1281.09,0.0,1.0,1.0,4.155218887101195,1.2905690649821528,13,2,0
1.0,1281.09,0.0,1.0,1.0,4.155218887101195,1.1716478952376697,13,2,0
1.0,1281.09,0.0,1.0,1.0,4.163911858023732,1.2905690649821528,13,2,0
1.0,1281.09,0.0,1.0,1.0,4.163911858023732,1.1716478952376697,13,2,0
1.0,-2547.77,0.0,1.0,1.0,4.095128722066638,1.0347687810796318,13,2,0
1.0,909.3199,0.0,1.0,1.0,3.874706560751037,1.2846790148474103,13,2,0
1.0,909.3199,0.0,1.0,1.0,3.874706560751037,1.4293051026549004,13,2,0
1.0,909.3199,0.0,1.0,1.0,3.751935372879168,1.2846790148474103,13,2,0
1.0,909.3199,0.0,1.0,1.0,3.751935372879168,1.4293051026549004,13,2,0
1.0,906.9833,0.0,1.0,1.0,3.496387930719299,1.8058827387177103,13,2,0
1.0,906.9833,0.0,1.0,1.0,3.496387930719299,2.00697161444956,13,2,0
1.0,906.9833,0.0,1.0,1.0,3.359673575846503,1.8058827387177103,13,2,0
1.0,906.9833,0.0,1.0,1.0,3.359673575846503,2.00697161444956,13,2,0
1.0,930.39,0.0,1.0,1.0,3.186579540152368,2.0817006486405583,13,2,0
1.0,930.39,0.0,1.0,1.0,3.186579540152368,2.111579557555653,13,2,0
1.0,930.39,0.0,1.0,1.0,3.0987309137839736,2.0817006486405583,13,2,0
1.0,930.39,0.0,1.0,1.0,3.0987309137839736,2.111579557555653,13,2,0
1.0,957.3,0.0,1.0,1.0,3.0308172016840635,2.1074884341393583,13,2,0
1.0,957.3,0.0,1.0,1.0,3.0308172016840635,2.098184858156208,13,2,0
1.0,957.3,0.0,1.0,1.0,3.001352814114167,2.1074884341393583,13,2,0
1.0,957.3,0.0,1.0,1.0,3.001352814114167,2.098184858156208,13,2,0
1.0,931.56,0.0,1.0,1.0,3.0369415330074867,2.22608850430436,13,2,0
1.0,931.56,0.0,1.0,1.0,3.0369415330074867,2.2842810228006667,13,2,0
1.0,931.56,0.0,1.0,1.0,3.0662947739086763,2.22608850430436,13,2,0
1.0,931.56,0.0,1.0,1.0,3.0662947739086763,2.2842810228006667,13,2,0
1.0,959.6498,0.0,1.0,1.0,3.08001067810507,2.344834408028412,13,2,0
1.0,952.6266,0.0,1.0,1.0,3.0769488664629288,2.343771850266272,13,2,0
1.0,1101.25,0.0,1.0,1.0,2.9921947043379102,2.5573819913414666,13,2,0
1.0,1101.25,0.0,1.0,1.0,2.9921947043379102,2.66066151269384,13,2,0
1.0,1101.25,0.0,1.0,1.0,2.955588564374523,2.5573819913414666,13,2,0
1.0,1101.25,0.0,1.0,1.0,2.955588564374523,2.66066151269384,13,2,0
1.0,1102.42,0.0,1.0,1.0,3.0017666330699857,2.5864660025484354,13,2,0
1.0,1102.42,0.0,1.0,1.0,3.0017666330699857,2.5290959509055133,13,2,0
1.0,1102.42,0.0,1.0,1.0,3.040572408602512,2.5864660025484354,13,2,0
1.0,1102.42,0.0,1.0,1.0,3.040572408602512,2.5290959509055133,13,2,0
1.0,1174.98,0.0,1.0,1.0,3.0645482441581677,2.5141716888375685,13,2,0
1.0,1174.98,0.0,1.0,1.0,3.0645482441581677,2.4930146646534443,13,2,0
1.0,1174.98,0.0,1.0,1.0,3.089092016614553,2.5141716888375685,13,2,0
1.0,1174.98,0.0,1.0,1.0,3.089092016614553,2.4930146646534443,13,2,0
1.0,1230.77,0.0,1.0,1.0,3.0796381681870786,2.40504080716477,13,2,0
1.0,1223.747,0.0,1.0,1.0,3.0718189930331032,2.3401639900300366,13,2,0
1.0,899.9633,0.0,1.0,1.0,3.3800186410140123,1.90475030396832,13,2,0
1.0,457.59,0.0,1.0,1.0,3.7434584157328223,1.6298100678969865,13,2,0
1.0,457.59,0.0,1.0,1.0,3.7434584157328223,1.4679759787426252,13,2,0
1.0,457.59,0.0,1.0,1.0,3.953009458100359,1.6298100678969865,13,2,0
1.0,457.59,0.0,1.0,1.0,3.953009458100359,1.4679759787426252,13,2,0
1.0,457.5900000000192,0.0,1.0,1.0,3.7655333121155214,1.2911188352452825,13,2,0
1.0,457.5900000000288,0.0,1.0,1.0,3.7655333121155214,1.1847346986835643,13,2,0
1.0,457.5900000000576,0.0,1.0,1.0,3.663374584924844,1.2911188352452825,13,2,0
1.0,429.5,0.0,1.0,1.0,3.845874028300615,1.4116410102132837,13,2,0
1.0,429.5,0.0,1.0,1.0,3.845874028300615,1.533260567754554,13,2,0
1.0,429.5,0.0,1.0,1.0,3.9500050391378982,1.4116410102132837,13,2,0
1.0,429.5,0.0,1.0,1.0,3.9500050391378982,1.533260567754554,13,2,0
1.0,437.7,0.0,1.0,1.0,4.063001522122781,1.3995643897872956,13,2,0
1.0,437.7,0.0,1.0,1.0,4.063001522122781,1.3225552016749167,13,2,0
1.0,437.7,0.0,1.0,1.0,4.12742192474697,1.3995643897872956,13,2,0
1.0,437.7,0.0,1.0,1.0,4.12742192474697,1.3225552016749167,13,2,0
1.0,435.36,0.0,1.0,1.0,3.9660655490954793,0.9984486016322704,13,2,0
1.0,426.3866,0.0,1.0,1.0,3.89864022960028,0.8704034334904331,13,2,0
1.0,426.3866,0.0,1.0,1.0,3.89864022960028,0.7942159618294092,13,2,0
1.0,426.3866,0.0,1.0,1.0,3.8627536884379152,0.8704034334904331,13,2,0
1.0,426.3866,0.0,1.0,1.0,3.8627536884379152,0.7942159618294092,13,2,0
1.0,443.55,0.0,1.0,1.0,3.875511686405038,0.7671373951677669,13,2,0
1.0,443.55,0.0,1.0,1.0,3.875511686405038,0.7517013836665335,13,2,0
1.0,443.55,0.0,1.0,1.0,3.885667358406192,0.7671373951677669,13,2,0
1.0,443.55,0.0,1.0,1.0,3.885667358406192,0.7517013836665335,13,2,0
1.0,442.7666,0.0,1.0,1.0,3.8771257367023986,0.8503631629229037,13,2,0
1.0,442.7666,0.0,1.0,1.0,3.8771257367023986,0.905448655996936,13,2,0
1.0,442.7666,0.0,1.0,1.0,3.8752685854420177,0.8503631629229037,13,2,0
1.0,442.7666,0.0,1.0,1.0,3.8752685854420177,0.905448655996936,13,2,0
1.0,445.89,0.0,1.0,1.0,3.931901390622449,0.9374545623206558,13,2,0
1.0,445.89,0.0,1.0,1.0,3.931901390622449,0.95638517805818,13,2,0
1.0,445.89,0.0,1.0,1.0,3.9662130964131097,0.9374545623206558,13,2,0
1.0,445.89,0.0,1.0,1.0,3.9662130964131097,0.95638517805818,13,2,0
1.0,434.18,0.0,1.0,1.0,3.931429258563088,0.9358195867625644,13,2,0
1.0,4675.4,0.0,1.0,1.0,3.9099553562627336,0.9109550902934764,13,2,0
1.0,4675.4,0.0,1.0,1.0,3.9099553562627336,0.8939553617798524,13,2,0
1.0,4675.4,0.0,1.0,1.0,3.900727093803352,0.9109550902934764,13,2,0
1.0,4675.4,0.0,1.0,1.0,3.900727093803352,0.8939553617798524,13,2,0
1.0,738.45,0.0,1.0,1.0,3.84939873638706,0.7657527476019041,13,2,0
1.0,738.45,0.0,1.0,1.0,3.84939873638706,0.6928610982799966,13,2,0
1.0,738.45,0.0,1.0,1.0,3.8234014830843055,0.7657527476019041,13,2,0
1.0,738.45,0.0,1.0,1.0,3.8234014830843055,0.6928610982799966,13,2,0
1.0,739.63,0.0,1.0,1.0,3.866382493526322,0.7762852587620459,13,2,0
1.0,739.63,0.0,1.0,1.0,3.866382493526322,0.8235046789369587,13,2,0
1.0,739.63,0.0,1.0,1.0,3.893317150400301,0.7762852587620459,13,2,0
1.0,739.63,0.0,1.0,1.0,3.893317150400301,0.8235046789369587,13,2,0
1.0,732.6,0.0,1.0,1.0,3.8663612819122113,0.8212939556891691,13,2,0
1.0,732.6,0.0,1.0,1.0,3.8663612819122113,0.8200101281249186,13,2,0
1.0,732.6,0.0,1.0,1.0,3.854017578529597,0.8212939556891691,13,2,0
1.0,732.6,0.0,1.0,1.0,3.854017578529597,0.8200101281249186,13,2,0
1.0,747.8133,0.0,1.0,1.0,3.84645973224621,0.8479388494046574,13,2,0
1.0,747.8133,0.0,1.0,1.0,3.84645973224621,0.8634385767633386,13,2,0
1.0,747.8133,0.0,1.0,1.0,3.84482044287724,0.8479388494046574,13,2,0
1.0,747.8133,0.0,1.0,1.0,3.84482044287724,0.8634385767633386,13,2,0
1.0,806.33,0.0,1.0,1.0,3.8494858816177815,0.8773178529222232,13,2,0
1.0,835.6,0.0,1.0,1.0,3.857935181374181,0.9036597721984738,13,2,0
1.0,891.76,0.0,1.0,1.0,3.8537899880834736,0.9103452566190736,13,2,0
1.0,891.76,0.0,1.0,1.0,3.8537899880834736,0.9135954129364636,13,2,0
1.0,891.76,0.0,1.0,1.0,3.854553781775983,0.9103452566190736,13,2,0
1.0,891.76,0.0,1.0,1.0,3.854553781775983,0.9135954129364636,13,2,0
1.0,1004.12,0.0,1.0,1.0,3.855954853687925,0.8998477431504946,13,2,0
1.0,1004.12,0.0,1.0,1.0,3.855954853687925,0.8917249695043129,13,2,0
1.0,1004.12,0.0,1.0,1.0,3.859461682233845,0.8998477431504946,13,2,0
1.0,1004.12,0.0,1.0,1.0,3.859461682233845,0.8917249695043129,13,2,0
1.0,1355.21,0.0,1.0,1.0,3.86152182768514,0.8963945339794622,13,2,0
1.0,1355.21,0.0,1.0,1.0,3.86152182768514,0.8988382889030934,13,2,0
1.0,1355.21,0.0,1.0,1.0,3.8651222955049622,0.8963945339794622,13,2,0
1.0,1355.21,0.0,1.0,1.0,3.8651222955049622,0.8988382889030934,13,2,0
1.0,1375.1070000000002,0.0,1.0,1.0,3.8567598952368702,0.8869491550040345,13,2,0
1.0,1357.55,0.0,1.0,1.0,3.844824594364885,0.8764319863551295,13,2,0
1.0,1362.622333333354,0.0,1.0,1.0,3.862764588850365,0.9112872790865024,13,2,0
1.0,1366.328500000031,0.0,1.0,1.0,3.862764588850365,0.9299708750312136,13,2,0
1.0,1357.5500000000618,0.0,1.0,1.0,3.862764588850365,0.9888655526131478,13,2,0
1.0,1377.45,0.0,1.0,1.0,3.8782022901093263,1.020122622201412,13,2,0
1.0,1377.45,0.0,1.0,1.0,3.8782022901093263,1.0299530945430633,13,2,0
1.0,1377.45,0.0,1.0,1.0,3.8800578704403743,1.020122622201412,13,2,0
1.0,1377.45,0.0,1.0,1.0,3.8800578704403743,1.0299530945430633,13,2,0
1.0,1427.77,0.0,1.0,1.0,3.883064570205776,1.0337442369846477,13,2,0
1.0,1427.77,0.0,1.0,1.0,3.883064570205776,1.0216026593509664,13,2,0
1.0,1427.77,0.0,1.0,1.0,3.871074352677588,1.0337442369846477,13,2,0
1.0,1427.77,0.0,1.0,1.0,3.871074352677588,1.0216026593509664,13,2,0
1.0,1430.12,0.0,1.0,1.0,3.8661289227611055,1.0134590105183543,13,2,0
1.0,1430.12,0.0,1.0,1.0,3.8661289227611055,0.9985949899505292,13,2,0
1.0,1430.12,0.0,1.0,1.0,3.865460515835289,1.0134590105183543,13,2,0
1.0,1430.12,0.0,1.0,1.0,3.865460515835289,0.9985949899505292,13,2,0
1.0,1409.04,0.0,1.0,1.0,3.847044826097393,1.0027698305269817,13,2,0
1.0,1432.453,0.0,1.0,1.0,3.839553205571242,0.9966633235434664,13,2,0
1.0,1422.31,0.0,1.0,1.0,3.83765318521492,0.9914165115209884,13,2,0
1.0,1422.31,0.0,1.0,1.0,3.83765318521492,0.9783620020863628,13,2,0
1.0,1422.31,0.0,1.0,1.0,3.8383340299280992,0.9914165115209884,13,2,0
1.0,1422.31,0.0,1.0,1.0,3.8383340299280992,0.9783620020863628,13,2,0
1.0,1448.84,0.0,1.0,1.0,3.8409178922931546,0.9698979650829122,13,2,0
1.0,1448.84,0.0,1.0,1.0,3.8409178922931546,0.9759643942904728,13,2,0
1.0,1448.84,0.0,1.0,1.0,3.8437810711627214,0.9698979650829122,13,2,0
1.0,1448.84,0.0,1.0,1.0,3.8437810711627214,0.9759643942904728,13,2,0
1.0,1448.06,0.0,1.0,1.0,3.8477739324276072,0.979210439052112,13,2,0
1.0,1448.06,0.0,1.0,1.0,3.8477739324276072,0.9841250725066072,13,2,0
1.0,1448.06,0.0,1.0,1.0,3.85202336180004,0.979210439052112,13,2,0
1.0,1448.06,0.0,1.0,1.0,3.85202336180004,0.9841250725066072,13,2,0
1.0,1442.98,0.0,1.0,1.0,3.856348496877353,0.9858537462027708,13,2,0
1.0,1442.98,0.0,1.0,1.0,3.856348496877353,0.9828224360108816,13,2,0
1.0,1442.98,0.0,1.0,1.0,3.8649237422460967,0.9858537462027708,13,2,0
1.0,1442.98,0.0,1.0,1.0,3.8649237422460967,0.9828224360108816,13,2,0
1.0,1442.98,0.0,1.0,1.0,3.8595197026603305,1.0079166507108437,13,2,0
1.0,1411.39,0.0,1.0,1.0,3.859398733869016,1.0073442264119177,13,2,0
1.0,1411.39,0.0,1.0,1.0,3.859398733869016,1.0055044928417538,13,2,0
1.0,1411.39,0.0,1.0,1.0,3.86126236177748,1.0073442264119177,13,2,0
1.0,1411.39,0.0,1.0,1.0,3.86126236177748,1.0055044928417538,13,2,0
1.0,1419.58,0.0,1.0,1.0,3.866597863923754,1.0110106869522653,13,2,0
1.0,1419.58,0.0,1.0,1.0,3.866597863923754,1.013072354045481,13,2,0
1.0,1419.58,0.0,1.0,1.0,3.871623157037647,1.0110106869522653,13,2,0
1.0,1419.58,0.0,1.0,1.0,3.871623157037647,1.013072354045481,13,2,0
1.0,1432.45,0.0,1.0,1.0,3.887239816849807,1.0155976088270753,13,2,0
1.0,1432.45,0.0,1.0,1.0,3.887239816849807,1.016014997516693,13,2,0
1.0,1432.45,0.0,1.0,1.0,3.897362156146829,1.0155976088270753,13,2,0
1.0,1432.45,0.0,1.0,1.0,3.897362156146829,1.016014997516693,13,2,0
1.0,1440.64,0.0,1.0,1.0,3.8824626201519536,1.0369638965154306,13,2,0
1.0,1414.89,0.0,1.0,1.0,3.875402602399903,1.047532161377192,13,2,0
1.0,1414.89,0.0,1.0,1.0,3.875402602399903,1.0554897943544228,13,2,0
1.0,1414.89,0.0,1.0,1.0,3.8855008808254863,1.047532161377192,13,2,0
1.0,1414.89,0.0,1.0,1.0,3.8855008808254863,1.0554897943544228,13,2,0
1.0,1430.11,0.0,1.0,1.0,3.8835251843737857,1.0464513812582696,13,2,0
1.0,1430.11,0.0,1.0,1.0,3.8835251843737857,1.0397607048637123,13,2,0
1.0,1430.11,0.0,1.0,1.0,3.884040936842295,1.0464513812582696,13,2,0
1.0,1430.11,0.0,1.0,1.0,3.884040936842295,1.0397607048637123,13,2,0
1.0,1409.05,0.0,1.0,1.0,3.880277685515352,1.044607890935732,13,2,0
1.0,1409.05,0.0,1.0,1.0,3.880277685515352,1.0462497495398262,13,2,0
1.0,1409.05,0.0,1.0,1.0,3.8795317727149214,1.044607890935732,13,2,0
1.0,1409.05,0.0,1.0,1.0,3.8795317727149214,1.0462497495398262,13,2,0
1.0,1405.54,0.0,1.0,1.0,3.887135905870465,1.046432318026876,13,2,0
1.0,1405.54,0.0,1.0,1.0,3.887135905870465,1.045261183076729,13,2,0
1.0,1405.54,0.0,1.0,1.0,3.8926404280812936,1.046432318026876,13,2,0
1.0,1405.54,0.0,1.0,1.0,3.8926404280812936,1.045261183076729,13,2,0
1.0,1389.15,0.0,1.0,1.0,3.892837540706201,1.0546133586894322,13,2,0
1.0,1389.15,0.0,1.0,1.0,3.892837540706201,1.058774427015715,13,2,0
1.0,1389.15,0.0,1.0,1.0,3.8940809736961848,1.0546133586894322,13,2,0
1.0,1389.15,0.0,1.0,1.0,3.8940809736961848,1.058774427015715,13,2,0
1.0,1342.34,0.0,1.0,1.0,3.8806363433324527,1.0475606354341396,13,2,0
1.0,1373.5466666666878,0.0,1.0,1.0,3.882599089178989,1.0243310515357298,13,2,0
1.0,1380.18,0.0,1.0,1.0,3.861865561716794,0.9941711509660424,13,2,0
1.0,1380.18,0.0,1.0,1.0,3.861865561716794,0.976505084824735,13,2,0
1.0,1380.18,0.0,1.0,1.0,3.851936037344041,0.9941711509660424,13,2,0
1.0,1380.18,0.0,1.0,1.0,3.851936037344041,0.976505084824735,13,2,0
1.0,1310.74,0.0,1.0,1.0,3.845984133853389,0.9682786033988536,13,2,0
1.0,1310.74,0.0,1.0,1.0,3.845984133853389,0.9630410706556078,13,2,0
1.0,1310.74,0.0,1.0,1.0,3.844538968605612,0.9682786033988536,13,2,0
1.0,1310.74,0.0,1.0,1.0,3.844538968605612,0.9630410706556078,13,2,0
1.0,1330.63,0.0,1.0,1.0,3.849251694010364,0.97050727663472,13,2,0
1.0,1330.63,0.0,1.0,1.0,3.849251694010364,0.9749339469491826,13,2,0
1.0,1330.63,0.0,1.0,1.0,3.853753599639335,0.97050727663472,13,2,0
1.0,1330.63,0.0,1.0,1.0,3.853753599639335,0.9749339469491826,13,2,0
1.0,1306.05,0.0,1.0,1.0,3.880937563977888,0.9750085773471302,13,2,0
1.0,1292.01,0.0,1.0,1.0,3.8838251362786194,0.9443214841387468,13,2,0
1.0,1288.5,0.0,1.0,1.0,3.843147337725316,0.8858873451470943,13,2,0
1.0,1288.5,0.0,1.0,1.0,3.843147337725316,0.8535193969763746,13,2,0
1.0,1288.5,0.0,1.0,1.0,3.822482229599608,0.8858873451470943,13,2,0
1.0,1288.5,0.0,1.0,1.0,3.822482229599608,0.8535193969763746,13,2,0
1.0,1311.91,0.0,1.0,1.0,3.8665475348881424,0.8551136649142813,13,2,0
1.0,1311.91,0.0,1.0,1.0,3.8665475348881424,0.8593729785521201,13,2,0
1.0,1311.91,0.0,1.0,1.0,3.894054528613789,0.8551136649142813,13,2,0
1.0,1311.91,0.0,1.0,1.0,3.894054528613789,0.8593729785521201,13,2,0
1.0,-1294.36,0.0,1.0,1.0,3.952096244803592,0.8639324796848367,13,2,0
1.0,-1294.36,0.0,1.0,1.0,3.952096244803592,0.8690852363086968,13,2,0
1.0,-1294.36,0.0,1.0,1.0,3.986207390608072,0.8639324796848367,13,2,0
1.0,-1294.36,0.0,1.0,1.0,3.986207390608072,0.8690852363086968,13,2,0
1.0,828.57,0.0,1.0,1.0,3.9539000779638087,0.8645683381510151,13,2,0
1.0,828.57,0.0,1.0,1.0,3.9539000779638087,0.8641504014170809,13,2,0
1.0,828.57,0.0,1.0,1.0,3.937360590122136,0.8645683381510151,13,2,0
1.0,828.57,0.0,1.0,1.0,3.937360590122136,0.8641504014170809,13,2,0
1.0,750.16,0.0,1.0,1.0,3.9519559796353567,0.7758388780509684,13,2,0
1.0,1367.307,0.0,1.0,1.0,3.988308312572909,0.7289650251507179,13,2,0
1.0,1367.307,0.0,1.0,1.0,3.988308312572909,0.7054425465345782,13,2,0
1.0,1367.307,0.0,1.0,1.0,4.010128316246311,0.7289650251507179,13,2,0
1.0,1367.307,0.0,1.0,1.0,4.010128316246311,0.7054425465345782,13,2,0
1.0,1404.3670000000002,0.0,1.0,1.0,3.986953522090125,0.6397536124927538,13,2,0
1.0,1404.3670000000002,0.0,1.0,1.0,3.986953522090125,0.6064329096086791,13,2,0
1.0,1404.3670000000002,0.0,1.0,1.0,3.9747440484667274,0.6397536124927538,13,2,0
1.0,1404.3670000000002,0.0,1.0,1.0,3.9747440484667274,0.6064329096086791,13,2,0
1.0,1013.48,0.0,1.0,1.0,3.946326103133185,0.5815983219395185,13,2,0
1.0,1013.48,0.0,1.0,1.0,3.946326103133185,0.5712056557171976,13,2,0
1.0,1013.48,0.0,1.0,1.0,3.9314119752251626,0.5815983219395185,13,2,0
1.0,1013.48,0.0,1.0,1.0,3.9314119752251626,0.5712056557171976,13,2,0
1.0,1014.65,0.0,1.0,1.0,3.964977239408229,0.7455778058243893,13,2,0
1.0,1014.65,0.0,1.0,1.0,3.964977239408229,0.8449789055854363,13,2,0
1.0,1014.65,0.0,1.0,1.0,3.984355333627957,0.7455778058243893,13,2,0
1.0,1014.65,0.0,1.0,1.0,3.984355333627957,0.8449789055854363,13,2,0
1.0,1006.46,0.0,1.0,1.0,3.850758775447199,0.7691714505078333,13,2,0
1.0,991.2499,0.0,1.0,1.0,3.785609632210037,0.7368527863667699,13,2,0
1.0,970.1799,0.0,1.0,1.0,3.7896174586163256,0.7231090790372287,13,2,0
1.0,970.1799,0.0,1.0,1.0,3.7896174586163256,0.7176294619572651,13,2,0
1.0,970.1799,0.0,1.0,1.0,3.793063493714998,0.7231090790372287,13,2,0
1.0,970.1799,0.0,1.0,1.0,3.793063493714998,0.7176294619572651,13,2,0
1.0,989.3,0.0,1.0,1.0,3.789890414214371,0.7157123473131343,13,2,0
1.0,989.3,0.0,1.0,1.0,3.789890414214371,0.7157625588416818,13,2,0
1.0,989.3,0.0,1.0,1.0,3.787807671792729,0.7157123473131343,13,2,0
1.0,989.3,0.0,1.0,1.0,3.787807671792729,0.7157625588416818,13,2,0
0.0,1019.34,0.0,1.0,1.0,3.793228341426465,0.6988778679143076,13,2,0
0.0,1019.34,0.0,1.0,1.0,3.793228341426465,0.6918707238548512,13,2,0
0.0,1019.34,0.0,1.0,1.0,3.797390103320693,0.6988778679143076,13,2,0
0.0,1019.34,0.0,1.0,1.0,3.797390103320693,0.6918707238548512,13,2,0
0.0,1235.847,0.0,1.0,1.0,3.7786970829894457,0.7269930212307342,13,2,0
0.0,1235.847,0.0,1.0,1.0,3.7786970829894457,0.7476220790132928,13,2,0
0.0,1235.847,0.0,1.0,1.0,3.768964265826644,0.7269930212307342,13,2,0
0.0,1235.847,0.0,1.0,1.0,3.768964265826644,0.7476220790132928,13,2,0
1.0,1235.8470000000204,0.0,1.0,1.0,3.7517756611750377,0.7373512254482938,13,2,0
1.0,1260.42,0.0,1.0,1.0,3.7676287418861696,0.7362219012752661,13,2,0
1.0,1260.42,0.0,1.0,1.0,3.7676287418861696,0.7377263260212331,13,2,0
1.0,1260.42,0.0,1.0,1.0,3.7776899404442728,0.7362219012752661,13,2,0
1.0,1260.42,0.0,1.0,1.0,3.7776899404442728,0.7377263260212331,13,2,0
1.0,1234.68,0.0,1.0,1.0,3.752283411600956,0.7604041280250039,13,2,0
1.0,1234.68,0.0,1.0,1.0,3.752283411600956,0.7737328146595488,13,2,0
1.0,1234.68,0.0,1.0,1.0,3.7386295082730223,0.7604041280250039,13,2,0
1.0,1234.68,0.0,1.0,1.0,3.7386295082730223,0.7737328146595488,13,2,0
1.0,1245.21,0.0,1.0,1.0,3.732456038478608,0.7745991115584046,13,2,0
1.0,1245.21,0.0,1.0,1.0,3.732456038478608,0.7756605605370815,13,2,0
1.0,1245.21,0.0,1.0,1.0,3.7297891087185895,0.7745991115584046,13,2,0
1.0,1245.21,0.0,1.0,1.0,3.7297891087185895,0.7756605605370815,13,2,0
1.0,1239.36,0.0,1.0,1.0,3.713522018704429,0.7910551315299877,20,4,0
1.0,1239.36,0.0,1.0,1.0,3.713522018704429,0.7992285305603786,20,4,0
1.0,1239.36,0.0,1.0,1.0,3.704963322038544,0.7910551315299877,20,4,0
1.0,1239.36,0.0,1.0,1.0,3.704963322038544,0.7992285305603786,20,4,0
1.0,1192.54,0.0,1.0,1.0,3.695025030614477,0.8004978712364693,20,4,0
1.0,784.1034,0.0,1.0,1.0,3.6977002855674934,0.791274825064058,20,4,0
1.0,784.1034,0.0,1.0,1.0,3.6977002855674934,0.7864523204311082,20,4,0
1.0,784.1034,0.0,1.0,1.0,3.700244206192637,0.791274825064058,20,4,0
1.0,784.1034,0.0,1.0,1.0,3.700244206192637,0.7864523204311082,20,4,0
